enterprise_id,case_time,case_type,case_prop
2e070c5079964d09a32c3f132792b17c,2017/4/19,1,
2e070c5079964d09a32c3f132792b17c,2017/6/21,1,
b1a2689e970e423780cd0003cefcc31f,2014/6/3,1,
b1a2689e970e423780cd0003cefcc31f,2016/3/30,2,
b1a2689e970e423780cd0003cefcc31f,2014/8/26,2,
b1a2689e970e423780cd0003cefcc31f,2014/11/17,2,
6b5bf27b27ae46df8698d88fa5c42d25,2013/12/17,2,
6b5bf27b27ae46df8698d88fa5c42d25,2013/12/17,2,
6b5bf27b27ae46df8698d88fa5c42d25,2015/7/10,2,
6b5bf27b27ae46df8698d88fa5c42d25,2014/5/8,2,
6b5bf27b27ae46df8698d88fa5c42d25,2014/5/8,2,
6b5bf27b27ae46df8698d88fa5c42d25,2016/7/6,2,
6b5bf27b27ae46df8698d88fa5c42d25,2013/7/5,2,
6b5bf27b27ae46df8698d88fa5c42d25,2017/5/24,5,
4247402e4acc4af9a6fb9ead45231260,2013/5/2,2,
4247402e4acc4af9a6fb9ead45231260,2017/4/6,2,
4247402e4acc4af9a6fb9ead45231260,2014/1/21,1,
4247402e4acc4af9a6fb9ead45231260,2002/8/13,2,
4247402e4acc4af9a6fb9ead45231260,2014/1/21,1,
4247402e4acc4af9a6fb9ead45231260,2013/5/27,2,
4247402e4acc4af9a6fb9ead45231260,2011/11/2,2,
f895f74d34b44e9db0ea8b2729c31153,2016/8/25,2,
f895f74d34b44e9db0ea8b2729c31153,2016/11/2,2,
f895f74d34b44e9db0ea8b2729c31153,2016/10/25,2,
f895f74d34b44e9db0ea8b2729c31153,2016/6/1,2,
f895f74d34b44e9db0ea8b2729c31153,2017/3/30,2,
f895f74d34b44e9db0ea8b2729c31153,2015/6/17,2,
f895f74d34b44e9db0ea8b2729c31153,2015/3/31,2,
f895f74d34b44e9db0ea8b2729c31153,2015/6/17,2,
f895f74d34b44e9db0ea8b2729c31153,2016/9/20,2,
f895f74d34b44e9db0ea8b2729c31153,2015/6/30,2,
f895f74d34b44e9db0ea8b2729c31153,2016/12/29,2,
f895f74d34b44e9db0ea8b2729c31153,2015/12/2,2,
f895f74d34b44e9db0ea8b2729c31153,2015/3/31,2,
f895f74d34b44e9db0ea8b2729c31153,2017/6/29,5,
f895f74d34b44e9db0ea8b2729c31153,2015/6/9,2,
f895f74d34b44e9db0ea8b2729c31153,2016/7/21,2,
f895f74d34b44e9db0ea8b2729c31153,2015/8/12,2,
f895f74d34b44e9db0ea8b2729c31153,2016/3/15,2,
f895f74d34b44e9db0ea8b2729c31153,2015/12/14,2,
f895f74d34b44e9db0ea8b2729c31153,2016/11/11,5,
f895f74d34b44e9db0ea8b2729c31153,2016/6/23,2,
1ad58b723f964da1aa7b8d48bf604eec,2017/2/7,2,
1ad58b723f964da1aa7b8d48bf604eec,2016/12/5,2,
1ad58b723f964da1aa7b8d48bf604eec,2016/5/3,2,
1ad58b723f964da1aa7b8d48bf604eec,2017/2/7,2,
caf775e3a8a346739912ec546ec4a485,2015/7/9,1,
caf775e3a8a346739912ec546ec4a485,2015/12/11,2,
caf775e3a8a346739912ec546ec4a485,2017/2/23,2,
caf775e3a8a346739912ec546ec4a485,2017/1/11,2,
caf775e3a8a346739912ec546ec4a485,2015/11/18,2,
caf775e3a8a346739912ec546ec4a485,2017/3/27,2,
5076fe3228074579a38a55d4d108c594,2014/5/19,2,
5076fe3228074579a38a55d4d108c594,2015/11/5,2,
065dde6acd634156b78d2298db21d4ab,2017/6/14,2,
065dde6acd634156b78d2298db21d4ab,2014/2/12,2,
065dde6acd634156b78d2298db21d4ab,2015/7/20,2,
065dde6acd634156b78d2298db21d4ab,2015/1/20,2,
065dde6acd634156b78d2298db21d4ab,2014/7/4,2,
065dde6acd634156b78d2298db21d4ab,2013/12/20,2,
065dde6acd634156b78d2298db21d4ab,2012/12/17,2,
065dde6acd634156b78d2298db21d4ab,2014/10/23,2,
065dde6acd634156b78d2298db21d4ab,2013/3/29,2,
065dde6acd634156b78d2298db21d4ab,2013/2/4,2,
065dde6acd634156b78d2298db21d4ab,2011/10/18,1,
065dde6acd634156b78d2298db21d4ab,2014/2/12,2,
065dde6acd634156b78d2298db21d4ab,2015/12/9,2,
065dde6acd634156b78d2298db21d4ab,2015/2/2,2,
065dde6acd634156b78d2298db21d4ab,2012/8/9,2,
065dde6acd634156b78d2298db21d4ab,2016/4/6,2,
065dde6acd634156b78d2298db21d4ab,2013/9/3,2,
065dde6acd634156b78d2298db21d4ab,2014/6/24,2,
065dde6acd634156b78d2298db21d4ab,2017/3/29,2,
065dde6acd634156b78d2298db21d4ab,2015/12/9,2,
af4e0d6be9084aac903ff14fbc8001c9,2016/2/16,2,
2968a1c5bb5a4248b0e92d7018b511dc,2016/8/10,3,
c505615380634d619fde64c8d49d0037,2015/4/3,5,
c505615380634d619fde64c8d49d0037,2015/6/29,5,
c505615380634d619fde64c8d49d0037,2015/3/23,5,
c505615380634d619fde64c8d49d0037,2016/10/17,3,
c505615380634d619fde64c8d49d0037,2017/4/7,3,
c505615380634d619fde64c8d49d0037,2014/5/10,2,
c505615380634d619fde64c8d49d0037,2016/5/25,3,
8ff8b10e9dda4bec9eb549464e8dd08d,2016/8/2,2,
8ff8b10e9dda4bec9eb549464e8dd08d,2016/6/28,2,
8ff8b10e9dda4bec9eb549464e8dd08d,2015/10/22,2,
8ff8b10e9dda4bec9eb549464e8dd08d,2016/6/28,2,
8ff8b10e9dda4bec9eb549464e8dd08d,2016/10/31,2,
8ff8b10e9dda4bec9eb549464e8dd08d,2016/11/10,2,
8ff8b10e9dda4bec9eb549464e8dd08d,2016/6/1,2,
8ff8b10e9dda4bec9eb549464e8dd08d,2016/6/28,2,
8ff8b10e9dda4bec9eb549464e8dd08d,2016/8/2,2,
8ff8b10e9dda4bec9eb549464e8dd08d,2016/10/31,2,
45d5786cb8c34eefbc07e17fb083ea44,2015/12/11,5,
45d5786cb8c34eefbc07e17fb083ea44,2015/12/30,2,
45d5786cb8c34eefbc07e17fb083ea44,2015/9/8,2,
45d5786cb8c34eefbc07e17fb083ea44,2016/3/10,2,
45d5786cb8c34eefbc07e17fb083ea44,2015/10/13,2,
45d5786cb8c34eefbc07e17fb083ea44,2015/11/19,2,
45d5786cb8c34eefbc07e17fb083ea44,2016/3/10,2,
45d5786cb8c34eefbc07e17fb083ea44,2016/12/20,2,
45d5786cb8c34eefbc07e17fb083ea44,2016/10/8,5,
45d5786cb8c34eefbc07e17fb083ea44,2015/8/22,2,
93022f4690c94982be7c834f820fab4a,2017/1/25,5,
93022f4690c94982be7c834f820fab4a,2016/12/26,2,
93022f4690c94982be7c834f820fab4a,2015/6/26,2,
93022f4690c94982be7c834f820fab4a,2015/6/26,2,
93022f4690c94982be7c834f820fab4a,2017/1/25,5,
93022f4690c94982be7c834f820fab4a,2016/10/13,2,
93022f4690c94982be7c834f820fab4a,2014/11/3,5,
93022f4690c94982be7c834f820fab4a,2015/2/6,2,
93022f4690c94982be7c834f820fab4a,2016/10/27,2,
93022f4690c94982be7c834f820fab4a,2016/12/26,2,
d5ff7f30befe47e5b52f7d8527ddc367,2014/8/25,2,
d5ff7f30befe47e5b52f7d8527ddc367,2016/10/24,2,
d5ff7f30befe47e5b52f7d8527ddc367,2014/11/18,2,
d5ff7f30befe47e5b52f7d8527ddc367,2016/6/29,2,
2d0719a9f2bf4b57825e016c4d954668,2016/12/26,2,
2d0719a9f2bf4b57825e016c4d954668,2016/12/26,2,
2d0719a9f2bf4b57825e016c4d954668,2016/10/13,2,
60a9d502300245a28cf94468f487c8e3,2015/11/11,5,
60a9d502300245a28cf94468f487c8e3,2015/6/15,2,
ad5ca182181e476ca00b3767611705ff,2015/6/10,5,
d48ca316dece45d29df5493a2e5a2536,2016/10/8,2,
2a5a1ab873634f3396795916554865bc,2017/6/27,5,
2a5a1ab873634f3396795916554865bc,2016/11/28,2,
2a5a1ab873634f3396795916554865bc,2017/6/21,1,
2a5a1ab873634f3396795916554865bc,2015/4/15,1,
2a5a1ab873634f3396795916554865bc,2017/4/25,2,
2a5a1ab873634f3396795916554865bc,2015/7/25,2,
2a5a1ab873634f3396795916554865bc,2017/1/22,2,
2a5a1ab873634f3396795916554865bc,2016/11/28,2,
2a5a1ab873634f3396795916554865bc,2016/9/18,2,
2a5a1ab873634f3396795916554865bc,2016/10/20,1,
2a5a1ab873634f3396795916554865bc,2015/6/23,2,
2a5a1ab873634f3396795916554865bc,2015/8/10,2,
2a5a1ab873634f3396795916554865bc,2017/5/17,5,
2a5a1ab873634f3396795916554865bc,2017/4/25,2,
2a5a1ab873634f3396795916554865bc,2012/5/14,2,
2a5a1ab873634f3396795916554865bc,2015/7/25,2,
2a5a1ab873634f3396795916554865bc,2015/7/25,2,
2a5a1ab873634f3396795916554865bc,2016/10/31,2,
2a5a1ab873634f3396795916554865bc,2015/8/10,2,
2a5a1ab873634f3396795916554865bc,2015/7/25,2,
2a5a1ab873634f3396795916554865bc,2015/7/25,2,
2a5a1ab873634f3396795916554865bc,2017/1/22,2,
2a5a1ab873634f3396795916554865bc,2016/10/31,2,
2a5a1ab873634f3396795916554865bc,2016/10/8,2,
2a5a1ab873634f3396795916554865bc,2016/10/10,2,
2a5a1ab873634f3396795916554865bc,2015/7/25,2,
2a5a1ab873634f3396795916554865bc,2015/7/25,2,
2a5a1ab873634f3396795916554865bc,2015/7/25,2,
2a5a1ab873634f3396795916554865bc,2015/7/25,2,
2a5a1ab873634f3396795916554865bc,2015/7/25,2,
2a5a1ab873634f3396795916554865bc,2016/7/28,1,
af1a07d054094de39e77eb033b1bd40b,2015/12/10,2,
af1a07d054094de39e77eb033b1bd40b,2014/8/13,5,
af1a07d054094de39e77eb033b1bd40b,2014/2/26,2,
8a4e3e9512914f2d8b3b6ed7ef8de949,2016/11/17,2,
8a4e3e9512914f2d8b3b6ed7ef8de949,2016/1/4,2,
8a4e3e9512914f2d8b3b6ed7ef8de949,2017/5/24,5,
8a4e3e9512914f2d8b3b6ed7ef8de949,2015/12/11,2,
8a4e3e9512914f2d8b3b6ed7ef8de949,2015/7/9,2,
8a4e3e9512914f2d8b3b6ed7ef8de949,2016/7/28,2,
8a4e3e9512914f2d8b3b6ed7ef8de949,2015/12/11,2,
8a4e3e9512914f2d8b3b6ed7ef8de949,2015/12/11,2,
c2582d7ea2ef408680691cf422f1cdb4,2015/5/7,1,
f0f5cf140c82470a8312c89ec6de3a23,2015/7/17,2,
f0f5cf140c82470a8312c89ec6de3a23,2015/2/25,2,
f0f5cf140c82470a8312c89ec6de3a23,2015/4/9,2,
f0f5cf140c82470a8312c89ec6de3a23,2015/2/25,2,
bb25290da0644988ab144160009f71f4,2016/3/23,2,
bb25290da0644988ab144160009f71f4,2015/5/27,2,
bb25290da0644988ab144160009f71f4,2015/5/20,2,
bb25290da0644988ab144160009f71f4,2016/3/23,2,
bb25290da0644988ab144160009f71f4,2016/1/12,2,
bb25290da0644988ab144160009f71f4,2015/5/14,2,
bb25290da0644988ab144160009f71f4,2016/3/4,2,
bb25290da0644988ab144160009f71f4,2014/12/13,2,
bb25290da0644988ab144160009f71f4,2015/4/22,2,
bb25290da0644988ab144160009f71f4,2014/5/27,1,
bb25290da0644988ab144160009f71f4,2016/1/12,2,
ed4d38e439e44dfda5c116b6a59aa39b,2017/2/8,2,
ed4d38e439e44dfda5c116b6a59aa39b,2017/2/23,2,
ed4d38e439e44dfda5c116b6a59aa39b,2017/5/22,2,
ed4d38e439e44dfda5c116b6a59aa39b,2017/4/25,2,
ed4d38e439e44dfda5c116b6a59aa39b,2016/8/9,2,
ed4d38e439e44dfda5c116b6a59aa39b,2017/2/16,2,
55a798598e4141d593dd41d6a950d7f3,2016/2/1,5,
55a798598e4141d593dd41d6a950d7f3,2017/1/10,2,
55a798598e4141d593dd41d6a950d7f3,2017/6/16,5,
55a798598e4141d593dd41d6a950d7f3,2015/6/30,2,
55a798598e4141d593dd41d6a950d7f3,2016/9/12,2,
55a798598e4141d593dd41d6a950d7f3,2016/4/15,5,
55a798598e4141d593dd41d6a950d7f3,2014/6/23,2,
55a798598e4141d593dd41d6a950d7f3,2016/11/15,5,
55a798598e4141d593dd41d6a950d7f3,2014/3/28,2,
55a798598e4141d593dd41d6a950d7f3,2015/6/30,2,
55a798598e4141d593dd41d6a950d7f3,2016/9/13,5,
55a798598e4141d593dd41d6a950d7f3,2015/6/29,2,
55a798598e4141d593dd41d6a950d7f3,2015/3/30,2,
55a798598e4141d593dd41d6a950d7f3,2015/3/30,2,
55a798598e4141d593dd41d6a950d7f3,2016/2/16,2,
55a798598e4141d593dd41d6a950d7f3,2016/4/13,2,
55a798598e4141d593dd41d6a950d7f3,2014/3/20,2,
55a798598e4141d593dd41d6a950d7f3,2017/5/19,5,
d01d62cf2252410bb55cac923b8e70b7,2015/7/27,5,
d01d62cf2252410bb55cac923b8e70b7,2015/6/4,2,
d01d62cf2252410bb55cac923b8e70b7,2013/9/22,2,
d01d62cf2252410bb55cac923b8e70b7,2014/9/29,2,
d01d62cf2252410bb55cac923b8e70b7,2016/9/20,5,
d01d62cf2252410bb55cac923b8e70b7,2015/3/18,5,
d01d62cf2252410bb55cac923b8e70b7,2016/11/28,2,
d01d62cf2252410bb55cac923b8e70b7,2014/5/9,2,
d01d62cf2252410bb55cac923b8e70b7,2015/3/18,5,
d01d62cf2252410bb55cac923b8e70b7,2014/3/18,2,
d01d62cf2252410bb55cac923b8e70b7,2016/11/28,2,
d01d62cf2252410bb55cac923b8e70b7,2016/11/28,2,
d01d62cf2252410bb55cac923b8e70b7,2014/9/3,2,
d01d62cf2252410bb55cac923b8e70b7,2013/4/8,2,
d01d62cf2252410bb55cac923b8e70b7,2014/1/24,5,
d01d62cf2252410bb55cac923b8e70b7,2014/3/7,5,
9b2748aacd2f446f8fb8d7952d969e9c,2015/4/13,2,
9b2748aacd2f446f8fb8d7952d969e9c,2016/3/24,2,
9b2748aacd2f446f8fb8d7952d969e9c,2016/6/29,5,
9b2748aacd2f446f8fb8d7952d969e9c,2016/6/29,5,
77e14599e13644699d3ad5e5b5f5920f,2014/1/6,2,
77e14599e13644699d3ad5e5b5f5920f,2014/2/7,1,
77e14599e13644699d3ad5e5b5f5920f,2015/5/12,2,
77e14599e13644699d3ad5e5b5f5920f,2014/8/14,2,
26515afe38af4628be8af3e0238b796f,2015/1/19,5,
26515afe38af4628be8af3e0238b796f,2016/4/27,2,
26515afe38af4628be8af3e0238b796f,2014/1/1,2,
26515afe38af4628be8af3e0238b796f,2015/1/19,5,
26515afe38af4628be8af3e0238b796f,2014/7/10,2,
26515afe38af4628be8af3e0238b796f,2014/4/16,5,
26515afe38af4628be8af3e0238b796f,2014/10/9,2,
26515afe38af4628be8af3e0238b796f,2015/1/19,5,
26515afe38af4628be8af3e0238b796f,2014/10/16,2,
26515afe38af4628be8af3e0238b796f,2016/4/27,2,
26515afe38af4628be8af3e0238b796f,2014/2/19,2,
26515afe38af4628be8af3e0238b796f,2015/1/19,5,
26515afe38af4628be8af3e0238b796f,2015/1/19,5,
26515afe38af4628be8af3e0238b796f,2015/7/30,2,
26515afe38af4628be8af3e0238b796f,2015/7/30,2,
26515afe38af4628be8af3e0238b796f,2013/6/9,2,
c8230654ebf741768f32a17a75fbac30,2016/10/8,2,
c8230654ebf741768f32a17a75fbac30,2014/2/19,2,
c8230654ebf741768f32a17a75fbac30,2014/4/16,2,
c8230654ebf741768f32a17a75fbac30,2015/7/29,5,
c8230654ebf741768f32a17a75fbac30,2016/9/12,2,
c8230654ebf741768f32a17a75fbac30,2016/5/20,2,
c8230654ebf741768f32a17a75fbac30,2014/4/16,2,
c8230654ebf741768f32a17a75fbac30,2014/4/16,2,
c8230654ebf741768f32a17a75fbac30,2016/10/8,2,
c8230654ebf741768f32a17a75fbac30,2014/4/16,2,
c8230654ebf741768f32a17a75fbac30,2016/5/20,2,
054dd479a4634fc3ac3b0adb614a3500,2016/9/18,2,
054dd479a4634fc3ac3b0adb614a3500,2017/4/17,2,
054dd479a4634fc3ac3b0adb614a3500,2017/4/17,2,
054dd479a4634fc3ac3b0adb614a3500,2014/8/19,2,
69bd38ec576140f285633e928febbb88,2017/5/25,2,
69bd38ec576140f285633e928febbb88,2017/6/19,2,
c9a43a17245946339f6ca046e367830a,2016/1/21,2,
c9a43a17245946339f6ca046e367830a,2015/11/20,2,
c9a43a17245946339f6ca046e367830a,2015/6/25,2,
c9a43a17245946339f6ca046e367830a,2013/12/30,2,
c9a43a17245946339f6ca046e367830a,2013/8/5,5,
c9a43a17245946339f6ca046e367830a,2016/9/1,2,
c9a43a17245946339f6ca046e367830a,2012/7/31,2,
c9a43a17245946339f6ca046e367830a,2014/1/27,5,
c9a43a17245946339f6ca046e367830a,2014/10/27,2,
c9a43a17245946339f6ca046e367830a,2014/3/20,1,
c9a43a17245946339f6ca046e367830a,2011/12/1,2,
c9a43a17245946339f6ca046e367830a,2012/3/31,2,
c9a43a17245946339f6ca046e367830a,2015/10/19,5,
c9a43a17245946339f6ca046e367830a,2015/5/26,5,
c9a43a17245946339f6ca046e367830a,2013/9/3,2,
c9a43a17245946339f6ca046e367830a,2014/2/18,2,
c9a43a17245946339f6ca046e367830a,2014/1/27,5,
c9a43a17245946339f6ca046e367830a,2016/5/18,2,
c9a43a17245946339f6ca046e367830a,2015/5/26,5,
c9a43a17245946339f6ca046e367830a,2015/5/22,5,
c9a43a17245946339f6ca046e367830a,2014/9/26,2,
c9a43a17245946339f6ca046e367830a,2016/1/21,2,
c9a43a17245946339f6ca046e367830a,2015/3/12,2,
c9a43a17245946339f6ca046e367830a,2015/3/31,2,
1699f4aa4574446d8c0f1c6370cce447,2014/10/24,2,
1699f4aa4574446d8c0f1c6370cce447,2015/7/10,2,
1699f4aa4574446d8c0f1c6370cce447,2017/3/23,2,
1699f4aa4574446d8c0f1c6370cce447,2016/6/30,2,
1699f4aa4574446d8c0f1c6370cce447,2015/11/24,2,
1699f4aa4574446d8c0f1c6370cce447,2016/3/29,2,
1699f4aa4574446d8c0f1c6370cce447,2014/4/9,2,
1699f4aa4574446d8c0f1c6370cce447,2015/3/16,2,
1699f4aa4574446d8c0f1c6370cce447,2014/8/13,2,
671a6604e9864847bc8ad1c008c18c27,2014/12/16,2,
671a6604e9864847bc8ad1c008c18c27,2016/2/3,2,
7dee34765a48473680dbf61024550b4a,2016/6/22,2,
4e4b4ed1386a4a3aa39001a87281c65a,2017/5/12,3,
c4fc0158b0b94006810f5be348d5d452,2016/6/3,2,
c4fc0158b0b94006810f5be348d5d452,2017/1/5,2,
c4fc0158b0b94006810f5be348d5d452,2016/6/20,5,
c4fc0158b0b94006810f5be348d5d452,2015/11/9,2,
c4fc0158b0b94006810f5be348d5d452,2017/6/16,2,
c4fc0158b0b94006810f5be348d5d452,2016/6/30,2,
c4fc0158b0b94006810f5be348d5d452,2015/7/13,2,
c4fc0158b0b94006810f5be348d5d452,2016/12/29,2,
c4fc0158b0b94006810f5be348d5d452,2015/11/30,2,
c4fc0158b0b94006810f5be348d5d452,2016/12/27,5,
c4fc0158b0b94006810f5be348d5d452,2015/4/21,2,
c4fc0158b0b94006810f5be348d5d452,2017/6/28,2,
c4fc0158b0b94006810f5be348d5d452,2016/4/15,2,
c4fc0158b0b94006810f5be348d5d452,2017/4/19,2,
c4fc0158b0b94006810f5be348d5d452,2016/3/29,2,
c4fc0158b0b94006810f5be348d5d452,2016/10/22,5,
c4fc0158b0b94006810f5be348d5d452,2017/2/20,5,
c4fc0158b0b94006810f5be348d5d452,2014/7/11,2,
c4fc0158b0b94006810f5be348d5d452,2016/3/21,2,
c4fc0158b0b94006810f5be348d5d452,2016/4/28,2,
c4fc0158b0b94006810f5be348d5d452,2015/11/16,2,
c4fc0158b0b94006810f5be348d5d452,2016/6/12,5,
c4fc0158b0b94006810f5be348d5d452,2017/6/1,2,
c4fc0158b0b94006810f5be348d5d452,2016/12/29,2,
c4fc0158b0b94006810f5be348d5d452,2016/6/22,2,
c4fc0158b0b94006810f5be348d5d452,2017/6/28,2,
c4fc0158b0b94006810f5be348d5d452,2016/4/21,2,
c4fc0158b0b94006810f5be348d5d452,2015/11/16,2,
c4fc0158b0b94006810f5be348d5d452,2016/9/22,5,
c4fc0158b0b94006810f5be348d5d452,2016/12/6,2,
c4fc0158b0b94006810f5be348d5d452,2015/11/22,5,
c4fc0158b0b94006810f5be348d5d452,2012/6/18,2,
c4fc0158b0b94006810f5be348d5d452,2015/11/30,5,
c4fc0158b0b94006810f5be348d5d452,2015/12/25,2,
c4fc0158b0b94006810f5be348d5d452,2017/3/8,2,
c4fc0158b0b94006810f5be348d5d452,2016/4/15,2,
c4fc0158b0b94006810f5be348d5d452,2017/5/2,2,
c4fc0158b0b94006810f5be348d5d452,2016/1/21,2,
c4fc0158b0b94006810f5be348d5d452,2016/10/18,5,
fd4ee76009eb4f95904c698cc1e8381d,2014/10/27,2,
4fa1e7b0d33e497dbcf680125d4ae159,2016/7/20,3,
4fa1e7b0d33e497dbcf680125d4ae159,2016/11/29,2,
4fa1e7b0d33e497dbcf680125d4ae159,2017/3/30,2,
4fa1e7b0d33e497dbcf680125d4ae159,2017/6/21,2,
4fa1e7b0d33e497dbcf680125d4ae159,2015/8/27,2,
4fa1e7b0d33e497dbcf680125d4ae159,2017/3/21,2,
4fa1e7b0d33e497dbcf680125d4ae159,2015/7/20,3,
4fa1e7b0d33e497dbcf680125d4ae159,2017/6/12,2,
4fa1e7b0d33e497dbcf680125d4ae159,2015/5/13,2,
4fa1e7b0d33e497dbcf680125d4ae159,2016/12/2,2,
2453a979d5474ffa9a8d37f5e036bccf,2015/4/18,2,
2453a979d5474ffa9a8d37f5e036bccf,2014/8/18,2,
2453a979d5474ffa9a8d37f5e036bccf,2016/8/15,5,
2453a979d5474ffa9a8d37f5e036bccf,2015/10/23,5,
2453a979d5474ffa9a8d37f5e036bccf,2017/5/26,2,
2453a979d5474ffa9a8d37f5e036bccf,2016/12/22,5,
2453a979d5474ffa9a8d37f5e036bccf,2016/6/12,2,
2453a979d5474ffa9a8d37f5e036bccf,2014/8/18,2,
04795575a76e477aa804d067a85f3692,2016/3/17,2,
fb7db18c14f548f3b1b816a7b22ec687,2017/1/16,2,
fb7db18c14f548f3b1b816a7b22ec687,2015/12/11,3,
4132c566439846dd9ef597083a244ff1,2016/10/25,5,
4132c566439846dd9ef597083a244ff1,2015/12/9,5,
96206bd21e3c4ca280d9ce811901ffa1,2016/9/27,2,
96206bd21e3c4ca280d9ce811901ffa1,2014/11/11,2,
96206bd21e3c4ca280d9ce811901ffa1,2016/6/6,2,
96206bd21e3c4ca280d9ce811901ffa1,2016/5/31,2,
95772c002f69419c93ce24f9952868fb,2016/5/3,2,
7128875740aa41d0be2a3292480ed75d,2014/5/26,2,
7128875740aa41d0be2a3292480ed75d,2016/1/29,5,
7128875740aa41d0be2a3292480ed75d,2014/11/28,1,
7128875740aa41d0be2a3292480ed75d,2015/12/22,2,
7128875740aa41d0be2a3292480ed75d,2015/6/29,2,
7128875740aa41d0be2a3292480ed75d,2016/2/23,2,
7128875740aa41d0be2a3292480ed75d,2014/9/12,1,
7128875740aa41d0be2a3292480ed75d,2015/7/1,2,
7128875740aa41d0be2a3292480ed75d,2014/10/28,2,
7128875740aa41d0be2a3292480ed75d,2014/10/9,1,
7128875740aa41d0be2a3292480ed75d,2015/4/15,5,
7128875740aa41d0be2a3292480ed75d,2015/12/8,2,
7128875740aa41d0be2a3292480ed75d,2014/9/25,1,
7128875740aa41d0be2a3292480ed75d,2015/8/17,2,
7128875740aa41d0be2a3292480ed75d,2014/7/28,1,
7128875740aa41d0be2a3292480ed75d,2014/5/26,2,
7128875740aa41d0be2a3292480ed75d,2014/8/1,2,
7128875740aa41d0be2a3292480ed75d,2015/7/24,2,
7128875740aa41d0be2a3292480ed75d,2016/9/30,2,
7128875740aa41d0be2a3292480ed75d,2016/1/29,5,
7128875740aa41d0be2a3292480ed75d,2015/12/9,2,
7128875740aa41d0be2a3292480ed75d,2017/1/4,2,
7128875740aa41d0be2a3292480ed75d,2015/12/9,2,
7128875740aa41d0be2a3292480ed75d,2014/12/18,2,
7128875740aa41d0be2a3292480ed75d,2017/3/9,2,
7128875740aa41d0be2a3292480ed75d,2014/4/2,2,
1b5cda2cd59a494cbe9886998648caa4,2016/11/11,2,
14ddabb146354373a92043f823753b96,2016/3/14,3,
14ddabb146354373a92043f823753b96,2017/1/10,2,
14ddabb146354373a92043f823753b96,2016/9/13,2,
2b9b04e69f894d44be9611578423ea8f,2013/8/16,2,
2b9b04e69f894d44be9611578423ea8f,2016/4/11,2,
ff13adc5d7b0414da06b4ae7cfc64068,2015/12/30,2,
ff13adc5d7b0414da06b4ae7cfc64068,2016/6/1,2,
ff13adc5d7b0414da06b4ae7cfc64068,2015/12/30,2,
ff13adc5d7b0414da06b4ae7cfc64068,2015/12/30,2,
ff13adc5d7b0414da06b4ae7cfc64068,2015/12/30,2,
ff13adc5d7b0414da06b4ae7cfc64068,2016/8/22,2,
b5f997de276741ef96a8472d6f2761ed,2017/5/15,2,
b5f997de276741ef96a8472d6f2761ed,2017/5/15,2,
47d63e5810de43a28c4fdf5acc8b06b1,2017/5/9,2,
47d63e5810de43a28c4fdf5acc8b06b1,2016/11/30,5,
47d63e5810de43a28c4fdf5acc8b06b1,2016/7/26,2,
47d63e5810de43a28c4fdf5acc8b06b1,2016/4/28,1,
47d63e5810de43a28c4fdf5acc8b06b1,2016/4/27,2,
47d63e5810de43a28c4fdf5acc8b06b1,2016/5/4,2,
47d63e5810de43a28c4fdf5acc8b06b1,2016/4/27,2,
47d63e5810de43a28c4fdf5acc8b06b1,2015/11/16,2,
47d63e5810de43a28c4fdf5acc8b06b1,2016/4/28,1,
47d63e5810de43a28c4fdf5acc8b06b1,2016/9/5,2,
47d63e5810de43a28c4fdf5acc8b06b1,2015/12/21,2,
47d63e5810de43a28c4fdf5acc8b06b1,2016/12/22,5,
47d63e5810de43a28c4fdf5acc8b06b1,2017/2/23,2,
47d63e5810de43a28c4fdf5acc8b06b1,2016/11/30,5,
125e18083d324ebb9079f3516bd0420f,2015/12/18,2,
125e18083d324ebb9079f3516bd0420f,2016/4/29,2,
125e18083d324ebb9079f3516bd0420f,2014/2/28,2,
125e18083d324ebb9079f3516bd0420f,2013/11/12,2,
125e18083d324ebb9079f3516bd0420f,2014/12/16,2,
33e933bc21614afbbcba85de3a728aba,2017/2/17,3,
33e933bc21614afbbcba85de3a728aba,2014/2/26,2,
33e933bc21614afbbcba85de3a728aba,2014/9/19,2,
33e933bc21614afbbcba85de3a728aba,2013/8/16,2,
33e933bc21614afbbcba85de3a728aba,2017/2/7,2,
33e933bc21614afbbcba85de3a728aba,2017/4/17,2,
33e933bc21614afbbcba85de3a728aba,2017/1/12,2,
33e933bc21614afbbcba85de3a728aba,2015/6/17,2,
33e933bc21614afbbcba85de3a728aba,2017/5/19,2,
33e933bc21614afbbcba85de3a728aba,2015/6/1,2,
33e933bc21614afbbcba85de3a728aba,2016/5/3,2,
33e933bc21614afbbcba85de3a728aba,2014/2/26,2,
33e933bc21614afbbcba85de3a728aba,2016/8/8,2,
33e933bc21614afbbcba85de3a728aba,2015/4/17,2,
33e933bc21614afbbcba85de3a728aba,2016/12/1,2,
33e933bc21614afbbcba85de3a728aba,2017/3/10,2,
33e933bc21614afbbcba85de3a728aba,2016/3/22,2,
33e933bc21614afbbcba85de3a728aba,2017/5/19,2,
33e933bc21614afbbcba85de3a728aba,2014/7/21,2,
33e933bc21614afbbcba85de3a728aba,2014/2/26,2,
33e933bc21614afbbcba85de3a728aba,2016/5/18,5,
33e933bc21614afbbcba85de3a728aba,2016/12/1,2,
33e933bc21614afbbcba85de3a728aba,2014/8/5,2,
