enterprise_id,patent_name,patent_desc,patent_type,patent_time
cb2f57e6ba0c4009ad594aadd5667197,一种*************汇流排,本实用新型公开了**********且安全性能更强。,2,2016/8/30
cb2f57e6ba0c4009ad594aadd5667197,一种************装组件,本实用新型公开了**********装后稳定性能强。,2,2016/8/30
cb2f57e6ba0c4009ad594aadd5667197,一种**************控系统,一种电动汽车EV**********安全到达充电处。,2,2015/11/17
cb2f57e6ba0c4009ad594aadd5667197,电动**充电桩,1．本外观设计产**********或照片：立体图。,3,2016/5/31
cb2f57e6ba0c4009ad594aadd5667197,电动**充电桩,1．本外观设计产**********或照片：立体图。,3,2016/5/31
cb2f57e6ba0c4009ad594aadd5667197,壁挂*****充电桩,1．本外观设计产**********或照片：立体图。,3,2016/5/31
cba672f7854d4f24b7cc1e8ebc26df59,集成********置方法,集成式市民卡系统**********信息系统的平台。,1,2008/9/2
cba672f7854d4f24b7cc1e8ebc26df59,集成********置方法,集成式市民卡系统**********信息系统的平台。,1,2012/1/10
cbf07bfdf627415cb7d802dd7b0cfcab,可重****充电箱,本实用新型公开了**********使用，节省资源。,2,2018/3/26
cbf07bfdf627415cb7d802dd7b0cfcab,**本,1．本外观设计产**********或照片：主视图。,3,2016/4/5
cbf82f71465248308c7b2d5c6f01ef36,一种******殖技术,本发明涉及一种罗**********鱼养殖业的发展。,1,2015/2/10
cbf82f71465248308c7b2d5c6f01ef36,一种********养模式,本发明涉及一种池**********值得到明显提高。,1,2015/2/10
cbf82f71465248308c7b2d5c6f01ef36,一种*******制系统,本发明涉及一种温**********，提高种植产量。,1,2015/2/17
cbf82f71465248308c7b2d5c6f01ef36,一种*******植方法,本发明涉及一种家**********芦荟的经济效益。,1,2015/3/3
cbf82f71465248308c7b2d5c6f01ef36,一种******备方法,本发明提供一种鱼**********有益于鱼的生长。,1,2015/4/28
cbf82f71465248308c7b2d5c6f01ef36,一种************殖技术,本发明涉及一种一**********虾养殖业的发展。,1,2015/4/28
cbf82f71465248308c7b2d5c6f01ef36,一种*****贮方法,本发明涉及一种玉**********，增加养殖效益。,1,2015/3/3
cbf82f71465248308c7b2d5c6f01ef36,一种**********殖技术,本发明涉及一种花**********鲈养殖业的发展。,1,2015/3/3
cbf82f71465248308c7b2d5c6f01ef36,一种********殖技术,本发明涉及一种高**********鲶养殖业的发展。,1,2015/2/10
cbf82f71465248308c7b2d5c6f01ef36,一种************水方法,本发明涉及一种浮**********利于资源的节省。,1,2015/2/10
cbf82f71465248308c7b2d5c6f01ef36,一种*****养模式,本发明涉及一种高**********丹养殖的规模化。,1,2015/3/24
cbf82f71465248308c7b2d5c6f01ef36,一***料,本发明涉及一种狗**********体内疾病和病毒。,1,2015/2/24
cc9902d1b31c4cf1941b6092eae597c8,一种*********测系统,本申请提供了一种**********，减少意外风险。,2,2015/6/2
ccefecf1e5624eaaa2febf753d859fcc,一种*******************备方法,本发明公开了一种**********的一级排放标准。,1,2015/4/21
ccefecf1e5624eaaa2febf753d859fcc,一种**************备方法,本发明涉及一种高**********有效治理水污染。,1,2014/12/30
ccefecf1e5624eaaa2febf753d859fcc,阶梯***网带窑,本发明公开一种阶**********，适合推广使用。,1,2016/1/19
ccefecf1e5624eaaa2febf753d859fcc,带翻*****网带窑,本实用新型公开了**********，降低生产成本。,2,2016/2/16
ccefecf1e5624eaaa2febf753d859fcc,一种******************备方法,本发明公开了一种**********长期使用等特点。,1,2018/4/12
ccefecf1e5624eaaa2febf753d859fcc,一种*******************备方法,本发明涉及一种应**********的一级排放标准。,1,2015/4/21
ccefecf1e5624eaaa2febf753d859fcc,**窑,本发明公开一种网**********燥、烧成和冷却。,1,2015/12/29
ccefecf1e5624eaaa2febf753d859fcc,一种***************备方法,本发明涉及环保技**********类水体标准要求。,1,2015/3/31
ccefecf1e5624eaaa2febf753d859fcc,曝气***网带窑,本实用新型公开了**********，降低生产成本。,2,2016/2/23
ccefecf1e5624eaaa2febf753d859fcc,振动***网带窑,本实用新型公开了**********，降低生产成本。,2,2016/2/16
ccefecf1e5624eaaa2febf753d859fcc,滚笼***网带窑,本实用新型公开了**********，降低生产成本。,2,2016/2/16
ccefecf1e5624eaaa2febf753d859fcc,**窑,本发明公开一种网**********燥、烧成和冷却。,1,2017/7/24
ccefecf1e5624eaaa2febf753d859fcc,一种********************备方法,本发明公开了一种**********正常耕作和生产。,1,2015/4/21
ccefecf1e5624eaaa2febf753d859fcc,一种********路系统,本实用新型公开了**********管路的运行流畅。,2,2015/4/7
ccefecf1e5624eaaa2febf753d859fcc,一种*******************备方法,本发明公开了一种**********的一级排放标准。,1,2017/4/11
ccefecf1e5624eaaa2febf753d859fcc,一种**********及系统,本发明公开了一种**********液，无二次污染。,1,2017/10/23
ccefecf1e5624eaaa2febf753d859fcc,除土*******************及应用,本发明属于农业生**********性的调理剂材料。,1,2017/6/29
cd844e907ec946f9bfc2399e3fb767c7,一种********集垛机,本实用新型公开了**********较小的转弯半径。,2,2018/1/11
cd844e907ec946f9bfc2399e3fb767c7,一种********发装置,本实用新型公开了**********提高捡拾机效率。,2,2018/3/8
cd844e907ec946f9bfc2399e3fb767c7,一种**********集垛机,本实用新型公开了**********率低，维修容易。,2,2018/4/16
cd844e907ec946f9bfc2399e3fb767c7,一种********发装置,本实用新型公开了**********提高捡拾机效率。,2,2018/3/8
cd844e907ec946f9bfc2399e3fb767c7,一种*********防护罩,本实用新型公开了**********本低，便于推广。,2,2018/3/8
ce015c510d964e649f303d5187b69ee7,一种*************及系统,本发明涉及一种统**********了业务管理效率。,1,2016/12/6
ce0ac3f02def417f8c87fb9869dac02e,一种********************化工艺,本发明涉及一种喷**********有推广利用价值。,1,2014/8/12
ce0ac3f02def417f8c87fb9869dac02e,一种*******************及装置,本发明涉及一种喷**********用，减少了酸耗。,1,2018/1/11
ce0ac3f02def417f8c87fb9869dac02e,小型**********生系统,本实用新型涉及一**********浓度的盐酸产品。,2,2018/4/5
ce0ac3f02def417f8c87fb9869dac02e,一种*************化系统,本实用新型涉及一**********有推广利用价值。,2,2014/11/25
ce0ac3f02def417f8c87fb9869dac02e,酸再***********测系统,本发明涉及一种酸**********保护和环保要求。,1,2016/5/3
ce0ac3f02def417f8c87fb9869dac02e,一种********************化工艺,本发明涉及一种喷**********有推广利用价值。,1,2015/12/8
ce0ac3f02def417f8c87fb9869dac02e,一种**************理系统,本发明涉及一种盐**********得推广的好方法。,1,2015/8/25
ce0ac3f02def417f8c87fb9869dac02e,一种******************及系统,"[本发明涉及一**********硝酸的收率。""]""",1,2018/1/18
ce0ac3f02def417f8c87fb9869dac02e,一种*********理系统,本实用新型涉及一**********效快，节能减排。,2,2015/9/22
ce0ac3f02def417f8c87fb9869dac02e,一种****************的装置,本实用新型涉及一**********用，减少了酸耗。,2,2015/9/22
ce0ac3f02def417f8c87fb9869dac02e,一种*****旋转阀,本实用新型涉及一**********，生产运行平稳。,2,2015/9/22
ce0ac3f02def417f8c87fb9869dac02e,一种***********及系统,本发明涉及一种不**********到大幅度的提高。,1,2018/1/11
ce0ac3f02def417f8c87fb9869dac02e,酸再***********测系统,本实用新型涉及一**********保护和环保要求。,2,2014/11/4
ce0ac3f02def417f8c87fb9869dac02e,酸再***********测系统,本发明涉及一种酸**********保护和环保要求。,1,2014/8/5
ce0ac3f02def417f8c87fb9869dac02e,一种**********及系统,本发明涉及一种高**********所需浓度的盐酸。,1,2017/8/3
ce0ac3f02def417f8c87fb9869dac02e,一种*******生系统,本实用新型涉及一**********所需浓度的盐酸。,2,2018/1/11
cf303f97b0df40afa9a484e72167367a,一种*****************及装置,本发明公开了一种**********用于传播分析中。,1,2018/4/19
cf303f97b0df40afa9a484e72167367a,一种**********************及系统,本发明公开了一种**********码保护技术领域。,1,2018/5/24
d06dc558afa34a92a4e49d5ddb3cfada,一种************除工艺,本发明公开了一种**********定进行分类处理。,1,2017/2/21
d06dc558afa34a92a4e49d5ddb3cfada,一种************除工艺,本发明公开了一种**********定进行分类处理。,1,2015/8/11
d08ae54eb8604084974184a01afdd527,基于********别系统,本发明公开了一种**********进行录入并处理。,1,2015/2/24
d08ae54eb8604084974184a01afdd527,一种*******及装置,本申请提供一种扫**********信息采集的速度。,1,2017/5/2
d0dbfcf505a3499f9489f376b6355ee8,编织***、白),1.外观设计产品**********计产品包括色彩。,3,2010/7/27
d0dbfcf505a3499f9489f376b6355ee8,一种****油电线,一种耐高分子油电**********分子油性能良好。,1,2013/3/19
d0dbfcf505a3499f9489f376b6355ee8,线材**试验机,本发明涉及电缆试**********线产品进行改良。,1,2012/1/24
d0dbfcf505a3499f9489f376b6355ee8,一种*********产工艺,本发明涉及漆包线**********缘性能好等优点。,1,2012/2/14
d0dbfcf505a3499f9489f376b6355ee8,一种**绞线机,本发明涉及绞线机**********象，绞线质量高。,1,2013/3/5
d0dbfcf505a3499f9489f376b6355ee8,一种***********B插头,一种具有放大信号**********信号清晰之功能。,2,2013/4/30
d0dbfcf505a3499f9489f376b6355ee8,一种**************数据线,本实用新型涉及一**********抗电磁干扰能力。,2,2018/2/12
d0dbfcf505a3499f9489f376b6355ee8,数据************输装置,本实用新型公开了**********提高了生产效率。,2,2018/3/15
d0dbfcf505a3499f9489f376b6355ee8,一种*********产工艺,本发明涉及漆包线**********缘性能好等优点。,1,2012/12/11
d0dbfcf505a3499f9489f376b6355ee8,编织***、黑),1.外观设计产品**********计产品包括色彩。,3,2010/7/27
d0dbfcf505a3499f9489f376b6355ee8,编织**花棕),1.外观设计产品**********计产品包括色彩。,3,2010/8/17
d0dbfcf505a3499f9489f376b6355ee8,一种*********器插头,本实用新型涉及一**********传输信号的干拢。,2,2013/6/11
d0dbfcf505a3499f9489f376b6355ee8,超薄*****耳机线,一种超薄透明聚氨**********同时节省了胶料。,2,2010/11/9
d0dbfcf505a3499f9489f376b6355ee8,耐弯*******耳机线,一种耐弯折抗吊拉**********线材的使用寿命。,2,2010/11/23
d0dbfcf505a3499f9489f376b6355ee8,**卷线,1.外观设计产品**********.省略其它视图。,3,2010/7/27
d0dbfcf505a3499f9489f376b6355ee8,一种**数据线,本实用新型涉及一**********度，安全性更高。,2,2018/1/1
d0dbfcf505a3499f9489f376b6355ee8,自动************输装置,本实用新型公开了**********完成自动化作业。,2,2018/3/15
d0dbfcf505a3499f9489f376b6355ee8,一种*********产方法,一种绞合耳机线的**********高了产品的性能。,1,2013/7/2
d0dbfcf505a3499f9489f376b6355ee8,编织***、粉),1.外观设计产品**********计产品包括色彩。,3,2010/7/27
d0dbfcf505a3499f9489f376b6355ee8,编织****铝箔),1.外观设计产品**********计产品包括色彩。,3,2010/8/17
d0dbfcf505a3499f9489f376b6355ee8,超薄***出模具,本发明涉及电线电**********形成超薄的护套。,1,2012/1/3
d0dbfcf505a3499f9489f376b6355ee8,一种**绞线机,本发明涉及绞线机**********象，绞线质量高。,1,2012/2/14
d0dbfcf505a3499f9489f376b6355ee8,一种***********备方法,本发明涉及一种导**********异，使用寿命长。,1,2015/1/27
d0dbfcf505a3499f9489f376b6355ee8,一种******纹线材,本实用新型公开一**********强的市场竞争力。,2,2018/3/15
d0dbfcf505a3499f9489f376b6355ee8,一种******的护套,一种抗噪音耳机线**********抗噪音性能良好。,1,2013/3/19
d0dbfcf505a3499f9489f376b6355ee8,一种**************造方法,本发明涉及USB**********好，传输频率高。,1,2018/1/8
d0dbfcf505a3499f9489f376b6355ee8,一种*********产方法,一种绞合耳机线的**********高了产品的性能。,1,2011/10/18
d0dbfcf505a3499f9489f376b6355ee8,一种******机器人,本发明公开了一种**********品质自动化打磨。,1,2015/12/1
d0dbfcf505a3499f9489f376b6355ee8,对线******************机卷线,一种对线材有保护**********线材的使用寿命。,2,2010/11/9
d0dbfcf505a3499f9489f376b6355ee8,编织***、白),1.外观设计产品**********计产品包括色彩。,3,2010/7/27
d0dbfcf505a3499f9489f376b6355ee8,一种********2线材,本实用新型涉及U**********好，传输频率高。,2,2018/5/7
d0dbfcf505a3499f9489f376b6355ee8,漆包*****、蓝),1.外观设计产品**********计产品包括色彩。,3,2010/9/28
d0dbfcf505a3499f9489f376b6355ee8,漆包****、蓝),1.外观设计产品**********计产品包括色彩。,3,2010/9/28
d0dbfcf505a3499f9489f376b6355ee8,漆包*****、红),1.外观设计产品**********计产品包括色彩。,3,2010/10/5
d0dbfcf505a3499f9489f376b6355ee8,漆包****、绿),1.外观设计产品**********计产品包括色彩。,3,2010/8/17
d0f53d3c751642b09a6f42f5fc8f6b40,一种*******************现方法,一种基于移动电商**********送的APP链接。,1,2018/1/11
d11ffbee5970469fb39c1bfb0611b67e,制备*************色谱柱,本实用新型公开了**********降低了维修成本。,2,2015/5/26
d11ffbee5970469fb39c1bfb0611b67e,甜叶********取方法,本发明涉及一种甜**********单，有利于应用。,1,2016/5/3
d11ffbee5970469fb39c1bfb0611b67e,一种*****取小柱,本发明公开了一种**********有一定的经济性。,1,2012/12/25
d11ffbee5970469fb39c1bfb0611b67e,一种*****取小柱,本实用新型公开一**********有一定的经济性。,2,2012/2/7
d11ffbee5970469fb39c1bfb0611b67e,一种*********备方法,本发明提供了一种**********，避免环境污染。,1,2013/4/23
d11ffbee5970469fb39c1bfb0611b67e,氢化*************测方法,本发明提供一种氢**********和重现性的问题。,1,2013/4/16
d11ffbee5970469fb39c1bfb0611b67e,湿法******其用途,本发明公开了一种**********工业化批量生产。,1,2015/5/12
d11ffbee5970469fb39c1bfb0611b67e,一种***取装置,本发明公开了一种**********谱检测的精确度。,1,2012/12/25
d11ffbee5970469fb39c1bfb0611b67e,高压************色谱柱,本实用新型公开了**********的耐用性和寿命。,2,2015/3/31
d11ffbee5970469fb39c1bfb0611b67e,离***树脂,本发明提供了一种**********90％的回收率。,1,2015/3/10
d11ffbee5970469fb39c1bfb0611b67e,高压**************色谱柱,本实用新型公开了**********的耐用性和寿命。,2,2015/3/31
d11ffbee5970469fb39c1bfb0611b67e,固相****接套管,本发明公开了一种**********，缩短检测时间。,1,2012/12/25
d11ffbee5970469fb39c1bfb0611b67e,一种**色谱柱,本发明公开一种液**********谱柱的使用寿命。,1,2012/12/25
d11ffbee5970469fb39c1bfb0611b67e,一种**色谱柱,本发明公开一种新**********相色谱柱密封性。,1,2012/12/25
d11ffbee5970469fb39c1bfb0611b67e,一种**色谱柱,本实用新型公开一**********谱柱的使用寿命。,2,2012/2/7
d11ffbee5970469fb39c1bfb0611b67e,固相****接套管,本实用新型公开一**********，缩短检测时间。,2,2012/2/7
d11ffbee5970469fb39c1bfb0611b67e,一种***************测方法,本发明提供了一种**********缩短了检测时间。,1,2013/4/23
d11ffbee5970469fb39c1bfb0611b67e,一种**色谱柱,本发明公开了一种**********谱柱的使用寿命。,1,2012/12/25
d11ffbee5970469fb39c1bfb0611b67e,一种******分离柱,本发明公开了一种**********，提高检测效率。,1,2012/12/25
d11ffbee5970469fb39c1bfb0611b67e,一种******分离柱,本实用新型公开一**********，提高检测效率。,2,2012/2/7
d11ffbee5970469fb39c1bfb0611b67e,制备*************色谱柱,本实用新型公开了**********管之间的密封性。,2,2015/6/30
d11ffbee5970469fb39c1bfb0611b67e,固相***理小柱,本发明公开了一种**********谱检测的精确度。,1,2012/12/25
d11ffbee5970469fb39c1bfb0611b67e,一种**色谱柱,本实用新型公开一**********相色谱柱密封性。,2,2012/2/14
d11ffbee5970469fb39c1bfb0611b67e,固相***理小柱,本实用新型公开一**********谱检测的精确度。,2,2012/2/7
d11ffbee5970469fb39c1bfb0611b67e,一种**色谱柱,本实用新型公开一**********谱柱的使用寿命。,2,2012/2/7
d11ffbee5970469fb39c1bfb0611b67e,一种************的方法,本发明提供了一种**********单，生产效率高。,1,2015/2/17
d11ffbee5970469fb39c1bfb0611b67e,离***树脂,本发明提供了一种**********90％的回收率。,1,2017/5/2
d11ffbee5970469fb39c1bfb0611b67e,一种*************试剂盒,本发明涉及检测技**********蛋白的定量检测。,1,2017/9/21
d11ffbee5970469fb39c1bfb0611b67e,湿法**筛分机,本实用新型公开了**********工业化批量生产。,2,2015/7/14
d2a1bb0a74564ad79a4482661189fb43,毛绒****尔法）,1.本外观设计产**********者照片：主视图。,3,2016/11/15
d2b1e16bcf7c42359360d2f8550c32bc,接入*****************关设备,本发明实施例提供**********供一种终端设备。,1,2015/3/24
d2b1e16bcf7c42359360d2f8550c32bc,接入*****************关设备,本发明实施例提供**********供一种终端设备。,1,2018/4/16
d2b1e16bcf7c42359360d2f8550c32bc,一种*******************服务器,本发明实施例公开**********一种云端服务器。,1,2015/3/31
d2b1e16bcf7c42359360d2f8550c32bc,WI******************72）,1．本外观设计产**********或照片：立体图。,3,2016/6/7
d356e9dcb5aa4799b9903dfb4a1680a7,一种***************备方法,本发明揭示了一种**********持续发展的要求。,1,2014/7/1
d356e9dcb5aa4799b9903dfb4a1680a7,一种*********理系统,本发明公开一种污**********步焚烧干化处理。,1,2013/11/26
d356e9dcb5aa4799b9903dfb4a1680a7,一种***********化系统,一种含加药装置的**********使用及推广价值。,2,2017/11/16
d356e9dcb5aa4799b9903dfb4a1680a7,一种****水系统,本发明揭示了一种**********了污泥处理成本。,1,2016/4/12
d356e9dcb5aa4799b9903dfb4a1680a7,一种*********理系统,本发明公开一种污**********步焚烧干化处理。,1,2013/8/13
d356e9dcb5aa4799b9903dfb4a1680a7,净化*******造方法,本发明涉及一种净**********资源的充分利用。,1,2017/6/8
d356e9dcb5aa4799b9903dfb4a1680a7,一种*******析方法,本发明揭示了一种**********全符合国家标准。,1,2016/5/24
d356e9dcb5aa4799b9903dfb4a1680a7,循环********性装置,本实用新型揭示了**********了废气的再利用。,2,2017/7/31
d356e9dcb5aa4799b9903dfb4a1680a7,一种***缩装置,本实用新型揭示了**********后期维护费用低。,2,2018/3/29
d356e9dcb5aa4799b9903dfb4a1680a7,污泥***燥装置,本实用新型揭示了**********使用及推广价值。,2,2018/6/7
d356e9dcb5aa4799b9903dfb4a1680a7,一种*********理系统,本发明公开一种污**********步焚烧干化处理。,1,2013/8/13
d356e9dcb5aa4799b9903dfb4a1680a7,一种*********理系统,本发明公开一种污**********步焚烧干化处理。,1,2015/1/20
d356e9dcb5aa4799b9903dfb4a1680a7,一种*******化装置,一种污泥真空常温**********?50%的电能。,2,2017/7/31
d356e9dcb5aa4799b9903dfb4a1680a7,一种*******析装置,本发明揭示了一种**********全符合国家标准。,1,2014/6/3
d356e9dcb5aa4799b9903dfb4a1680a7,一种**************备方法,本发明揭示了一种**********，具有经济效益。,1,2014/6/3
d356e9dcb5aa4799b9903dfb4a1680a7,一种*******析方法,本发明揭示了一种**********全符合国家标准。,1,2014/6/3
d356e9dcb5aa4799b9903dfb4a1680a7,一种*******化系统,本实用新型揭示了**********使用及推广价值。,2,2017/7/31
d356e9dcb5aa4799b9903dfb4a1680a7,一种***质装置,本实用新型揭示了**********可加速泥水分离。,2,2018/4/5
d356e9dcb5aa4799b9903dfb4a1680a7,一种**********理系统,本实用新型提供了**********降低了生产成本。,2,2018/3/29
d356e9dcb5aa4799b9903dfb4a1680a7,流体****量装置,本实用新型揭示了**********原流体的含固率。,2,2018/1/11
d356e9dcb5aa4799b9903dfb4a1680a7,一种****水系统,本实用新型揭示了**********了污泥处理成本。,2,2016/8/16
d356e9dcb5aa4799b9903dfb4a1680a7,一种*******理系统,本实用新型提供了**********使用及推广价值。,2,2018/5/21
d356e9dcb5aa4799b9903dfb4a1680a7,一种*******析装置,本实用新型揭示了**********全符合国家标准。,2,2014/8/26
d356e9dcb5aa4799b9903dfb4a1680a7,聚合****应装置,聚合硫酸铁反应装**********结晶后堵塞管道。,1,2016/1/5
d3ae3cdd8bbe462aa24497643e9f8ce7,智能****器外壳,1.本外观设计产**********者照片：立体图。,3,2017/9/7
d3e3a1e4cea24749b739d27afa2d76b8,一种******的吸嘴,一种工业用吸尘器**********，使用更加方便。,1,2013/7/9
d3e3a1e4cea24749b739d27afa2d76b8,一种*****的刷头,一种地面清洁车的**********和清洁剂的用量。,2,2012/7/3
d3e3a1e4cea24749b739d27afa2d76b8,一种**********洁系统,本实用新型提供的**********低设备使用成本。,2,2016/3/22
d3e3a1e4cea24749b739d27afa2d76b8,适用*****************分离器,本实用新型提供了**********提高系统稳定性。,2,2016/3/15
d3e3a1e4cea24749b739d27afa2d76b8,一种******吸水扒,一种道路清洁车的**********宽度相当的路径。,1,2013/12/17
d3e3a1e4cea24749b739d27afa2d76b8,地面**车刷头,本实用新型公开了**********剂与节水的作用。,2,2014/8/19
d3e3a1e4cea24749b739d27afa2d76b8,用于******************应器组,本实用新型提供用**********单、占地面积小。,2,2017/7/10
d4d47b8709ba4b7fb6437f746f16add7,一种******解纤机,本实用新型公开了**********对于环境的污染。,2,2013/6/25
d4d47b8709ba4b7fb6437f746f16add7,一种******解纤机,本发明公开了一种**********对于环境的污染。,1,2015/1/6
d4d47b8709ba4b7fb6437f746f16add7,胶原************生产线,本实用新型公开了**********机的基布生产线。,2,2015/1/20
d4d47b8709ba4b7fb6437f746f16add7,一种****解纤机,本实用新型公开了**********维状的皮质物料。,2,2013/6/25
d4d47b8709ba4b7fb6437f746f16add7,一种******解纤机,本发明公开了一种**********对于环境的污染。,1,2013/3/26
d4d47b8709ba4b7fb6437f746f16add7,一种*********生产线,本发明公开了一种**********可降低生产成本。,1,2017/7/27
d4d47b8709ba4b7fb6437f746f16add7,一种**********仿真皮,本实用新型涉及一**********家具中的皮制品。,2,2013/6/25
d4d47b8709ba4b7fb6437f746f16add7,一种****解纤机,本发明公开了一种**********维状的皮质物料。,1,2013/4/2
d4d47b8709ba4b7fb6437f746f16add7,一***结构,本发明公开了一种**********的物料柔软效果。,1,2013/7/2
d4d47b8709ba4b7fb6437f746f16add7,一种****解纤机,本发明公开了一种**********维状的皮质物料。,1,2015/2/24
d4d47b8709ba4b7fb6437f746f16add7,一种*********仿真皮,本实用新型涉及一**********的真皮仿真效果。,2,2013/6/25
d4d47b8709ba4b7fb6437f746f16add7,一种*********仿真皮,本实用新型涉及一**********家具中的皮制品。,2,2013/6/25
d4d47b8709ba4b7fb6437f746f16add7,一种*********生产线,本实用新型公开了**********可降低生产成本。,2,2018/4/5
d60ee5b07b124650b5211008c6b6c02c,一种****柜结构,本实用新型属于箱**********箱内部零件损坏。,2,2016/12/13
d60ee5b07b124650b5211008c6b6c02c,一***机,本实用新型属于分**********本和维护成本低。,2,2015/12/22
d60ee5b07b124650b5211008c6b6c02c,*辊,本实用新型提供了**********膜区的打皱问题。,2,2016/1/5
d60ee5b07b124650b5211008c6b6c02c,电动******力系统,本申请涉及新能源**********车充电站的影响。,1,2017/3/21
d60ee5b07b124650b5211008c6b6c02c,防刮*******切刀组,本实用新型提供一**********防刮头结构简单。,2,2017/7/6
d60ee5b07b124650b5211008c6b6c02c,一种****刀装置,本实用新型属于模**********模切产品的优率。,2,2017/5/30
d60ee5b07b124650b5211008c6b6c02c,电***装置,本申请电池注液装**********与正压口相连通。,1,2016/10/25
d60ee5b07b124650b5211008c6b6c02c,电***机,本申请涉及一种电**********程度的测量效率。,2,2018/5/7
d60ee5b07b124650b5211008c6b6c02c,电池**封装置,本申请涉及电池加**********提升电池的性能。,2,2018/3/1
d60ee5b07b124650b5211008c6b6c02c,热熔****熔装置,本申请涉及热熔技**********工件的热熔质量。,2,2017/4/11
d60ee5b07b124650b5211008c6b6c02c,锂离**********备方法,本发明提供一种锂**********和高温存储性能。,1,2017/8/7
d60ee5b07b124650b5211008c6b6c02c,磷酸************及系统,本申请涉及一种磷**********P电池组的寿命。,1,2016/11/22
d60ee5b07b124650b5211008c6b6c02c,一种*******型装置,本实用新型属于电**********卷绕效率和优率。,2,2017/5/30
d60ee5b07b124650b5211008c6b6c02c,电池**分切机,本实用新型属于电**********切端面光滑平整。,2,2017/5/30
d60ee5b07b124650b5211008c6b6c02c,顶盖***********接系统,本实用新型提供一**********液孔的密封效果。,2,2017/8/17
d60ee5b07b124650b5211008c6b6c02c,胶***系统,本申请涉及胶钉送**********提高了输送效率。,2,2017/4/18
d60ee5b07b124650b5211008c6b6c02c,电芯****注系统,本申请涉及储能器**********量不准确的问题。,2,2015/9/22
d60ee5b07b124650b5211008c6b6c02c,一种********撑结构,本实用新型属于支**********良好的接地性能。,2,2016/4/12
d60ee5b07b124650b5211008c6b6c02c,**电柜,1．本外观设计产**********照片：立体图1。,3,2016/4/26
d60ee5b07b124650b5211008c6b6c02c,一种*****洁装置,本实用新型属于电**********，提高生产效率。,2,2016/4/12
d60ee5b07b124650b5211008c6b6c02c,电池****测系统,本申请涉及电池检**********电池的检测效率。,1,2016/10/11
d60ee5b07b124650b5211008c6b6c02c,磷酸************及系统,本申请涉及一种磷**********P电池组的寿命。,1,2015/5/5
d60ee5b07b124650b5211008c6b6c02c,隔离**********切系统,本申请涉及电池技**********了电池制造成本。,1,2017/3/21
d60ee5b07b124650b5211008c6b6c02c,气密**测装置,本实用新型提供了**********象的气密性检测。,2,2016/1/12
d60ee5b07b124650b5211008c6b6c02c,电池******路工装,本实用新型公开了**********极柱的连接效率。,2,2016/3/29
d60ee5b07b124650b5211008c6b6c02c,*盘,1、本外观设计产**********图与主视图对称。,3,2016/1/19
d60ee5b07b124650b5211008c6b6c02c,顶盖******形装置,本实用新型提供了**********的效率与合格率。,2,2018/3/15
d60ee5b07b124650b5211008c6b6c02c,一种*****成装置,本实用新型属于电**********电池性能的问题。,2,2017/5/30
d60ee5b07b124650b5211008c6b6c02c,一***装置,本实用新型属于电**********液注液的精确度。,2,2016/1/19
d60ee5b07b124650b5211008c6b6c02c,粉***装置,本申请涉及储能器**********够提高过滤效率。,2,2015/12/8
d60ee5b07b124650b5211008c6b6c02c,**系统,本实用新型提供了**********降低了检测成本。,2,2018/3/15
d6b7d608a3d2431da3dac9f667e8df80,通过********************及装置,本发明公开了一种**********麦克风可以处理。,1,2015/12/15
d6b7d608a3d2431da3dac9f667e8df80,一种*****************及装置,本发明公开了一种**********麦克风可以处理。,1,2015/7/7
d6b7d608a3d2431da3dac9f667e8df80,复杂**********及系统,本申请提供一种复**********卡面信息的识别。,1,2014/12/16
d6b7d608a3d2431da3dac9f667e8df80,定位*******和设备,本申请涉及一种定**********速且精确的定位。,1,2018/6/4
d6b7d608a3d2431da3dac9f667e8df80,一种*****************及装置,本发明公开了一种**********命中率和准确性。,1,2013/11/12
d6b7d608a3d2431da3dac9f667e8df80,一种*******************及装置,本发明公开了一种**********证了数据一致性。,1,2014/4/1
d6b7d608a3d2431da3dac9f667e8df80,定位*******和设备,本申请涉及一种定**********速且精确的定位。,1,2014/12/16
d6b7d608a3d2431da3dac9f667e8df80,信息*******和系统,本申请涉及信息识**********确地录入卡信息。,1,2014/12/16
d72fa5ceec0a40f89e59d9a1c32b11c5,检测********************及方法,本发明公开了检测**********个位点同时检测。,1,2018/5/7
d72fa5ceec0a40f89e59d9a1c32b11c5,一种************试剂盒,本发明涉及一种检**********高检测的准确性。,1,2018/4/26
d72fa5ceec0a40f89e59d9a1c32b11c5,荧***镜,本公开提供一种荧**********更好的观测效果。,2,2016/11/22
d72fa5ceec0a40f89e59d9a1c32b11c5,毛***热盒,本实用新型公开了**********化和自动化难题。,2,2018/4/9
d72fa5ceec0a40f89e59d9a1c32b11c5,微流**制系统,本实用新型公开了**********化和自动化难题。,2,2018/4/9
d72fa5ceec0a40f89e59d9a1c32b11c5,一种**************及应用,本发明提供了一种**********的产品中的应用。,1,2017/4/25
d72fa5ceec0a40f89e59d9a1c32b11c5,荧***装置,本实用新型公开了**********样品的光学信号。,2,2018/4/16
d72fa5ceec0a40f89e59d9a1c32b11c5,一体*****析系统,本实用新型公开了**********模化的商业应用。,2,2018/4/9
d72fa5ceec0a40f89e59d9a1c32b11c5,卡式***定装置,本实用新型公开了**********，自动化程度高。,2,2018/5/7
